"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","view_history","rt","stimulus","response","image","image_category","arrow","arrow_position","response_arrow","correct"
"","","","","","html-keyboard-response","81","2.1.0","91805","","1295","
        <div class=""progress-bar"" style=""width: 37.5%;""></div>
        <div class=""trial-counter"">Trial 45 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Dummy 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 55%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_neg/Dummy 1.jpg","high_arousal_negative","↓","left-mid-lower","↓","1"
"","","","","","html-keyboard-response","82","2.1.0","92611","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","83","2.1.0","93298","","686","
        <div class=""progress-bar"" style=""width: 86.66666666666667%;""></div>
        <div class=""trial-counter"">Trial 104 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Beach 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 25%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_pos/Beach 1.jpg","high_arousal_positive","↓","left-upper","↓","1"
"","","","","","html-keyboard-response","84","2.1.0","94104","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","85","2.1.0","95448","","1344","
        <div class=""progress-bar"" style=""width: 83.33333333333334%;""></div>
        <div class=""trial-counter"">Trial 100 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Rainbow 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 45%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_pos/Rainbow 2.jpg","high_arousal_positive","→","right-mid","→","1"
"","","","","","html-keyboard-response","86","2.1.0","96262","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","87","2.1.0","97325","","1063","
        <div class=""progress-bar"" style=""width: 22.5%;""></div>
        <div class=""trial-counter"">Trial 27 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Wall 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 75%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/neutral/Wall 3.jpg","neutral","↓","left-bottom-upper","↓","1"
"","","","","","html-keyboard-response","88","2.1.0","98132","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","89","2.1.0","98901","","769","
        <div class=""progress-bar"" style=""width: 54.166666666666664%;""></div>
        <div class=""trial-counter"">Trial 65 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Injury 4.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 15%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_neg/Injury 4.jpg","high_arousal_negative","→","right-top","→","1"
"","","","","","html-keyboard-response","90","2.1.0","99712","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","91","2.1.0","100460","","747","
        <div class=""progress-bar"" style=""width: 78.33333333333333%;""></div>
        <div class=""trial-counter"">Trial 94 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Cat 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 55%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_pos/Cat 5.jpg","high_arousal_positive","→","left-mid-lower","→","1"
"","","","","","html-keyboard-response","92","2.1.0","101262","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","93","2.1.0","102314","","1052","
        <div class=""progress-bar"" style=""width: 49.166666666666664%;""></div>
        <div class=""trial-counter"">Trial 59 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Fire 11.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 85%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_neg/Fire 11.jpg","high_arousal_negative","→","right-bottom","→","1"
"","","","","","html-keyboard-response","94","2.1.0","103128","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","95","2.1.0","104013","","884","
        <div class=""progress-bar"" style=""width: 85.83333333333333%;""></div>
        <div class=""trial-counter"">Trial 103 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Fireworks 6.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 85%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_pos/Fireworks 6.jpg","high_arousal_positive","←","right-bottom","←","1"
"","","","","","html-keyboard-response","96","2.1.0","104821","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","97","2.1.0","105685","","863","
        <div class=""progress-bar"" style=""width: 17.5%;""></div>
        <div class=""trial-counter"">Trial 21 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Cotton swabs 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 25%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/neutral/Cotton swabs 3.jpg","neutral","→","left-upper","→","1"
"","","","","","html-keyboard-response","98","2.1.0","106498","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","99","2.1.0","108949","","2451","
        <div class=""progress-bar"" style=""width: 60%;""></div>
        <div class=""trial-counter"">Trial 72 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/War 8.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 85%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_neg/War 8.jpg","high_arousal_negative","↓","right-bottom","↓","1"
"","","","","","html-keyboard-response","100","2.1.0","109751","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","101","2.1.0","111689","","1937","
        <div class=""progress-bar"" style=""width: 45%;""></div>
        <div class=""trial-counter"">Trial 54 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Fire 9.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 75%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_neg/Fire 9.jpg","high_arousal_negative","↓","left-bottom-upper","↓","1"
"","","","","","html-keyboard-response","102","2.1.0","112499","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","103","2.1.0","113303","","804","
        <div class=""progress-bar"" style=""width: 13.333333333333334%;""></div>
        <div class=""trial-counter"">Trial 16 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Office supplies 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 25%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/neutral/Office supplies 2.jpg","neutral","→","right-upper","→","1"
"","","","","","html-keyboard-response","104","2.1.0","114113","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","105","2.1.0","114854","","741","
        <div class=""progress-bar"" style=""width: 29.166666666666668%;""></div>
        <div class=""trial-counter"">Trial 35 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Wall 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 45%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/neutral/Wall 3.jpg","neutral","←","right-mid","←","1"
"","","","","","html-keyboard-response","106","2.1.0","115667","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","107","2.1.0","117220","","1552","
        <div class=""progress-bar"" style=""width: 72.5%;""></div>
        <div class=""trial-counter"">Trial 87 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Fireworks 6.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 55%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_pos/Fireworks 6.jpg","high_arousal_positive","↑","left-mid-lower","↑","1"
"","","","","","html-keyboard-response","108","2.1.0","118036","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","109","2.1.0","119419","","1384","
        <div class=""progress-bar"" style=""width: 31.666666666666664%;""></div>
        <div class=""trial-counter"">Trial 38 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Paper 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 45%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/neutral/Paper 3.jpg","neutral","↓","right-mid","↓","1"
"","","","","","html-keyboard-response","110","2.1.0","120223","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","111","2.1.0","120850","","626","
        <div class=""progress-bar"" style=""width: 34.166666666666664%;""></div>
        <div class=""trial-counter"">Trial 41 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Injury 4.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 15%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_neg/Injury 4.jpg","high_arousal_negative","↓","right-top","↓","1"
"","","","","","html-keyboard-response","112","2.1.0","121653","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","113","2.1.0","122767","","1114","
        <div class=""progress-bar"" style=""width: 28.333333333333332%;""></div>
        <div class=""trial-counter"">Trial 34 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Wall 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 85%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/neutral/Wall 1.jpg","neutral","↑","right-bottom","↑","1"
"","","","","","html-keyboard-response","114","2.1.0","123659","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","115","2.1.0","124367","","708","
        <div class=""progress-bar"" style=""width: 6.666666666666667%;""></div>
        <div class=""trial-counter"">Trial 8 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Office supplies 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 85%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/neutral/Office supplies 2.jpg","neutral","→","left-bottom","→","1"
"","","","","","html-keyboard-response","116","2.1.0","125169","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","117","2.1.0","125993","","824","
        <div class=""progress-bar"" style=""width: 19.166666666666668%;""></div>
        <div class=""trial-counter"">Trial 23 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Paperclips 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 45%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/neutral/Paperclips 3.jpg","neutral","↑","right-mid","↑","1"
"","","","","","html-keyboard-response","118","2.1.0","126845","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","119","2.1.0","128303","","1457","
        <div class=""progress-bar"" style=""width: 47.5%;""></div>
        <div class=""trial-counter"">Trial 57 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Injury 4.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 25%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_neg/Injury 4.jpg","high_arousal_negative","→","left-upper","→","1"
"","","","","","html-keyboard-response","120","2.1.0","129115","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","121","2.1.0","130589","","1472","
        <div class=""progress-bar"" style=""width: 38.333333333333336%;""></div>
        <div class=""trial-counter"">Trial 46 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Fire 9.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 45%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_neg/Fire 9.jpg","high_arousal_negative","↓","right-mid","↓","1"
"","","","","","html-keyboard-response","122","2.1.0","131398","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","123","2.1.0","132101","","702","
        <div class=""progress-bar"" style=""width: 0.8333333333333334%;""></div>
        <div class=""trial-counter"">Trial 1 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Wall 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 55%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/neutral/Wall 2.jpg","neutral","→","right-mid-lower","→","1"
"","","","","","html-keyboard-response","124","2.1.0","132916","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","125","2.1.0","133793","","874","
        <div class=""progress-bar"" style=""width: 18.333333333333332%;""></div>
        <div class=""trial-counter"">Trial 22 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Paper 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 55%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/neutral/Paper 3.jpg","neutral","←","left-mid-lower","←","1"
"","","","","","html-keyboard-response","126","2.1.0","134596","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","127","2.1.0","135585","","989","
        <div class=""progress-bar"" style=""width: 56.666666666666664%;""></div>
        <div class=""trial-counter"">Trial 68 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Fire 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 15%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_neg/Fire 5.jpg","high_arousal_negative","↑","right-top","↑","1"
"","","","","","html-keyboard-response","128","2.1.0","136397","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","129","2.1.0","137026","","628","
        <div class=""progress-bar"" style=""width: 1.6666666666666667%;""></div>
        <div class=""trial-counter"">Trial 2 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Wall 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 65%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/neutral/Wall 1.jpg","neutral","→","left-lower","→","1"
"","","","","","html-keyboard-response","130","2.1.0","137829","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","131","2.1.0","138970","","1141","
        <div class=""progress-bar"" style=""width: 36.666666666666664%;""></div>
        <div class=""trial-counter"">Trial 44 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Fire 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 25%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_neg/Fire 5.jpg","high_arousal_negative","↓","right-upper","↓","1"
"","","","","","html-keyboard-response","132","2.1.0","139829","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","133","2.1.0","141190","","1360","
        <div class=""progress-bar"" style=""width: 63.33333333333333%;""></div>
        <div class=""trial-counter"">Trial 76 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Fire 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 75%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_neg/Fire 5.jpg","high_arousal_negative","↑","right-bottom-upper","↑","1"
"","","","","","html-keyboard-response","134","2.1.0","142000","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","135","2.1.0","142608","","607","
        <div class=""progress-bar"" style=""width: 74.16666666666667%;""></div>
        <div class=""trial-counter"">Trial 89 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Nude couple 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 85%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_pos/Nude couple 5.jpg","high_arousal_positive","→","right-bottom","→","1"
"","","","","","html-keyboard-response","136","2.1.0","143423","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","137","2.1.0","144258","","835","
        <div class=""progress-bar"" style=""width: 77.5%;""></div>
        <div class=""trial-counter"">Trial 93 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Dog 18.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 75%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_pos/Dog 18.jpg","high_arousal_positive","→","right-bottom-upper","→","1"
"","","","","","html-keyboard-response","138","2.1.0","145065","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","139","2.1.0","145741","","676","
        <div class=""progress-bar"" style=""width: 81.66666666666667%;""></div>
        <div class=""trial-counter"">Trial 98 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Dog 6.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 35%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_pos/Dog 6.jpg","high_arousal_positive","↑","left-upper-mid","↑","1"
"","","","","","html-keyboard-response","140","2.1.0","146544","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","141","2.1.0","147672","","1126","
        <div class=""progress-bar"" style=""width: 55.833333333333336%;""></div>
        <div class=""trial-counter"">Trial 67 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Fire 11.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 45%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_neg/Fire 11.jpg","high_arousal_negative","↓","right-mid","↓","1"
"","","","","","html-keyboard-response","142","2.1.0","148488","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","143","2.1.0","149463","","974","
        <div class=""progress-bar"" style=""width: 40%;""></div>
        <div class=""trial-counter"">Trial 48 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/War 8.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 85%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_neg/War 8.jpg","high_arousal_negative","→","right-bottom","→","1"
"","","","","","html-keyboard-response","144","2.1.0","150268","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","145","2.1.0","151632","","1364","
        <div class=""progress-bar"" style=""width: 100%;""></div>
        <div class=""trial-counter"">Trial 120 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Beach 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 35%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_pos/Beach 1.jpg","high_arousal_positive","←","left-upper-mid","←","1"
"","","","","","html-keyboard-response","146","2.1.0","152433","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","147","2.1.0","153673","","1240","
        <div class=""progress-bar"" style=""width: 32.5%;""></div>
        <div class=""trial-counter"">Trial 39 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Paperclips 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 65%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/neutral/Paperclips 3.jpg","neutral","←","left-lower","←","1"
"","","","","","html-keyboard-response","148","2.1.0","154481","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","149","2.1.0","155130","","649","
        <div class=""progress-bar"" style=""width: 5.833333333333333%;""></div>
        <div class=""trial-counter"">Trial 7 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Paperclips 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 25%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/neutral/Paperclips 3.jpg","neutral","↑","right-upper","↑","1"
"","","","","","html-keyboard-response","150","2.1.0","155938","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","151","2.1.0","156743","","805","
        <div class=""progress-bar"" style=""width: 60.83333333333333%;""></div>
        <div class=""trial-counter"">Trial 73 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Injury 4.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 85%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_neg/Injury 4.jpg","high_arousal_negative","→","right-bottom","→","1"
"","","","","","html-keyboard-response","152","2.1.0","157555","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","153","2.1.0","158449","","894","
        <div class=""progress-bar"" style=""width: 93.33333333333333%;""></div>
        <div class=""trial-counter"">Trial 112 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Beach 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 25%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_pos/Beach 1.jpg","high_arousal_positive","→","right-upper","→","1"
"","","","","","html-keyboard-response","154","2.1.0","159259","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
