"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","view_history","rt","stimulus","response","image","image_category","arrow","arrow_position","response_arrow","correct"
"","","","","","html-keyboard-response","25","2.1.0","25361","","1574","
        <div class=""progress-bar"" style=""width: 79.16666666666666%;""></div>
        <div class=""trial-counter"">Trial 95 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Fireworks 6.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 35%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_pos/Fireworks 6.jpg","high_arousal_positive","↑","right-upper-mid","↑","1"
"","","","","","html-keyboard-response","26","2.1.0","26174","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","27","2.1.0","26777","","602","
        <div class=""progress-bar"" style=""width: 27.500000000000004%;""></div>
        <div class=""trial-counter"">Trial 33 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Wall 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 45%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/neutral/Wall 2.jpg","neutral","→","right-mid","→","1"
"","","","","","html-keyboard-response","28","2.1.0","27585","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","29","2.1.0","28440","","855","
        <div class=""progress-bar"" style=""width: 5%;""></div>
        <div class=""trial-counter"">Trial 6 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Paper 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 55%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/neutral/Paper 3.jpg","neutral","↑","left-mid-lower","↑","1"
"","","","","","html-keyboard-response","30","2.1.0","29249","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","31","2.1.0","29874","","625","
        <div class=""progress-bar"" style=""width: 88.33333333333333%;""></div>
        <div class=""trial-counter"">Trial 106 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Dog 6.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 45%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_pos/Dog 6.jpg","high_arousal_positive","←","left-mid","←","1"
"","","","","","html-keyboard-response","32","2.1.0","30681","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","33","2.1.0","31887","","1205","
        <div class=""progress-bar"" style=""width: 44.166666666666664%;""></div>
        <div class=""trial-counter"">Trial 53 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Dummy 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 85%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_neg/Dummy 1.jpg","high_arousal_negative","↑","right-bottom","↑","1"
"","","","","","html-keyboard-response","34","2.1.0","32702","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","35","2.1.0","33894","","1190","
        <div class=""progress-bar"" style=""width: 20%;""></div>
        <div class=""trial-counter"">Trial 24 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Office supplies 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 15%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/neutral/Office supplies 2.jpg","neutral","←","left-top","←","1"
"","","","","","html-keyboard-response","36","2.1.0","34704","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","37","2.1.0","35298","","592","
        <div class=""progress-bar"" style=""width: 99.16666666666667%;""></div>
        <div class=""trial-counter"">Trial 119 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Fireworks 6.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 15%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_pos/Fireworks 6.jpg","high_arousal_positive","↑","left-top","↑","1"
"","","","","","html-keyboard-response","38","2.1.0","36098","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","39","2.1.0","37091","","992","
        <div class=""progress-bar"" style=""width: 56.666666666666664%;""></div>
        <div class=""trial-counter"">Trial 68 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Fire 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 75%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_neg/Fire 5.jpg","high_arousal_negative","↑","right-bottom-upper","↑","1"
"","","","","","html-keyboard-response","40","2.1.0","37899","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","41","2.1.0","38749","","849","
        <div class=""progress-bar"" style=""width: 40%;""></div>
        <div class=""trial-counter"">Trial 48 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/War 8.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 15%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_neg/War 8.jpg","high_arousal_negative","←","right-top","←","1"
"","","","","","html-keyboard-response","42","2.1.0","39559","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","43","2.1.0","40947","","1387","
        <div class=""progress-bar"" style=""width: 59.166666666666664%;""></div>
        <div class=""trial-counter"">Trial 71 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Miserable pose 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 15%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_neg/Miserable pose 3.jpg","high_arousal_negative","←","left-top","←","1"
"","","","","","html-keyboard-response","44","2.1.0","41749","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","45","2.1.0","42436","","686","
        <div class=""progress-bar"" style=""width: 98.33333333333333%;""></div>
        <div class=""trial-counter"">Trial 118 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Cat 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 75%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_pos/Cat 5.jpg","high_arousal_positive","←","left-bottom-upper","←","1"
"","","","","","html-keyboard-response","46","2.1.0","43239","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","47","2.1.0","44054","","815","
        <div class=""progress-bar"" style=""width: 23.333333333333332%;""></div>
        <div class=""trial-counter"">Trial 28 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Bricks 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 35%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/neutral/Bricks 1.jpg","neutral","↓","left-upper-mid","↓","1"
"","","","","","html-keyboard-response","48","2.1.0","44867","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","49","2.1.0","45449","","581","
        <div class=""progress-bar"" style=""width: 39.166666666666664%;""></div>
        <div class=""trial-counter"">Trial 47 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Miserable pose 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 15%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_neg/Miserable pose 3.jpg","high_arousal_negative","←","left-top","←","1"
"","","","","","html-keyboard-response","50","2.1.0","46260","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","51","2.1.0","46807","","546","
        <div class=""progress-bar"" style=""width: 75%;""></div>
        <div class=""trial-counter"">Trial 90 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Dog 6.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 25%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_pos/Dog 6.jpg","high_arousal_positive","↑","right-upper","↑","1"
"","","","","","html-keyboard-response","52","2.1.0","47612","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","53","2.1.0","48736","","1124","
        <div class=""progress-bar"" style=""width: 55.833333333333336%;""></div>
        <div class=""trial-counter"">Trial 67 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Fire 11.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 25%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_neg/Fire 11.jpg","high_arousal_negative","↓","right-upper","↓","1"
"","","","","","html-keyboard-response","54","2.1.0","49544","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","55","2.1.0","50354","","809","
        <div class=""progress-bar"" style=""width: 66.66666666666666%;""></div>
        <div class=""trial-counter"">Trial 80 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/War 8.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 65%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_neg/War 8.jpg","high_arousal_negative","→","right-lower","→","1"
"","","","","","html-keyboard-response","56","2.1.0","51159","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","57","2.1.0","51799","","639","
        <div class=""progress-bar"" style=""width: 19.166666666666668%;""></div>
        <div class=""trial-counter"">Trial 23 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Paperclips 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 55%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/neutral/Paperclips 3.jpg","neutral","↓","left-mid-lower","↓","1"
"","","","","","html-keyboard-response","58","2.1.0","52605","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","59","2.1.0","53345","","738","
        <div class=""progress-bar"" style=""width: 32.5%;""></div>
        <div class=""trial-counter"">Trial 39 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Paperclips 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 45%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/neutral/Paperclips 3.jpg","neutral","→","right-mid","→","1"
"","","","","","html-keyboard-response","60","2.1.0","54149","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","61","2.1.0","54873","","724","
        <div class=""progress-bar"" style=""width: 53.333333333333336%;""></div>
        <div class=""trial-counter"">Trial 64 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/War 8.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 35%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_neg/War 8.jpg","high_arousal_negative","←","right-upper-mid","←","1"
"","","","","","html-keyboard-response","62","2.1.0","55686","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","63","2.1.0","56351","","664","
        <div class=""progress-bar"" style=""width: 30%;""></div>
        <div class=""trial-counter"">Trial 36 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Bricks 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 25%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/neutral/Bricks 1.jpg","neutral","↓","left-upper","↓","1"
"","","","","","html-keyboard-response","64","2.1.0","57165","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","65","2.1.0","58003","","838","
        <div class=""progress-bar"" style=""width: 17.5%;""></div>
        <div class=""trial-counter"">Trial 21 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Cotton swabs 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 45%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/neutral/Cotton swabs 3.jpg","neutral","↓","left-mid","↓","1"
"","","","","","html-keyboard-response","66","2.1.0","58808","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","67","2.1.0","59891","","1082","
        <div class=""progress-bar"" style=""width: 41.66666666666667%;""></div>
        <div class=""trial-counter"">Trial 50 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Explosion 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 85%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_neg/Explosion 5.jpg","high_arousal_negative","↑","right-bottom","↑","1"
"","","","","","html-keyboard-response","68","2.1.0","60703","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","69","2.1.0","61472","","768","
        <div class=""progress-bar"" style=""width: 10.833333333333334%;""></div>
        <div class=""trial-counter"">Trial 13 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Cotton swabs 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 35%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/neutral/Cotton swabs 3.jpg","neutral","←","right-upper-mid","←","1"
"","","","","","html-keyboard-response","70","2.1.0","62272","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","71","2.1.0","63201","","929","
        <div class=""progress-bar"" style=""width: 97.5%;""></div>
        <div class=""trial-counter"">Trial 117 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Dog 18.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 85%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_pos/Dog 18.jpg","high_arousal_positive","→","right-bottom","→","1"
"","","","","","html-keyboard-response","72","2.1.0","64014","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","73","2.1.0","65393","","1377","
        <div class=""progress-bar"" style=""width: 64.16666666666667%;""></div>
        <div class=""trial-counter"">Trial 77 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Dummy 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 25%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_neg/Dummy 1.jpg","high_arousal_negative","↑","right-upper","↑","1"
"","","","","","html-keyboard-response","74","2.1.0","66196","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","75","2.1.0","66866","","670","
        <div class=""progress-bar"" style=""width: 6.666666666666667%;""></div>
        <div class=""trial-counter"">Trial 8 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Office supplies 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 15%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/neutral/Office supplies 2.jpg","neutral","↑","left-top","↑","1"
"","","","","","html-keyboard-response","76","2.1.0","67667","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","77","2.1.0","69020","","1354","
        <div class=""progress-bar"" style=""width: 37.5%;""></div>
        <div class=""trial-counter"">Trial 45 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Dummy 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 85%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_neg/Dummy 1.jpg","high_arousal_negative","→","left-bottom","→","1"
"","","","","","html-keyboard-response","78","2.1.0","69829","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","79","2.1.0","70507","","676","
        <div class=""progress-bar"" style=""width: 16.666666666666664%;""></div>
        <div class=""trial-counter"">Trial 20 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Bricks 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 25%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/neutral/Bricks 1.jpg","neutral","↑","left-upper","↑","1"
"","","","","","html-keyboard-response","80","2.1.0","71320","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","81","2.1.0","72283","","962","
        <div class=""progress-bar"" style=""width: 72.5%;""></div>
        <div class=""trial-counter"">Trial 87 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Fireworks 6.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 65%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_pos/Fireworks 6.jpg","high_arousal_positive","↓","right-lower","↓","1"
"","","","","","html-keyboard-response","82","2.1.0","73091","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","83","2.1.0","74246","","1155","
        <div class=""progress-bar"" style=""width: 95.83333333333334%;""></div>
        <div class=""trial-counter"">Trial 115 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Fireworks 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 15%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_pos/Fireworks 2.jpg","high_arousal_positive","↑","right-top","↑","1"
"","","","","","html-keyboard-response","84","2.1.0","75052","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","85","2.1.0","75978","","925","
        <div class=""progress-bar"" style=""width: 50%;""></div>
        <div class=""trial-counter"">Trial 60 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Fire 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 15%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_neg/Fire 5.jpg","high_arousal_negative","←","left-top","←","1"
"","","","","","html-keyboard-response","86","2.1.0","76789","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","87","2.1.0","77475","","685","
        <div class=""progress-bar"" style=""width: 24.166666666666668%;""></div>
        <div class=""trial-counter"">Trial 29 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Cotton swabs 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 45%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/neutral/Cotton swabs 3.jpg","neutral","→","right-mid","→","1"
"","","","","","html-keyboard-response","88","2.1.0","78278","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","89","2.1.0","78911","","631","
        <div class=""progress-bar"" style=""width: 13.333333333333334%;""></div>
        <div class=""trial-counter"">Trial 16 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Office supplies 2.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 35%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/neutral/Office supplies 2.jpg","neutral","→","right-upper-mid","→","1"
"","","","","","html-keyboard-response","90","2.1.0","79723","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","91","2.1.0","80989","","1266","
        <div class=""progress-bar"" style=""width: 42.5%;""></div>
        <div class=""trial-counter"">Trial 51 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Fire 11.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 65%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_neg/Fire 11.jpg","high_arousal_negative","↑","right-lower","↑","1"
"","","","","","html-keyboard-response","92","2.1.0","81802","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","93","2.1.0","82892","","1088","
        <div class=""progress-bar"" style=""width: 87.5%;""></div>
        <div class=""trial-counter"">Trial 105 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Nude couple 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 45%; transform: translate(-50%, -50%);"">
                ←
            </div>
        </div>
    ","ArrowLeft","images/high_pos/Nude couple 5.jpg","high_arousal_positive","←","left-mid","←","1"
"","","","","","html-keyboard-response","94","2.1.0","83700","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","95","2.1.0","84421","","720","
        <div class=""progress-bar"" style=""width: 81.66666666666667%;""></div>
        <div class=""trial-counter"">Trial 98 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Dog 6.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 25%; transform: translate(-50%, -50%);"">
                ↓
            </div>
        </div>
    ","ArrowDown","images/high_pos/Dog 6.jpg","high_arousal_positive","↓","left-upper","↓","1"
"","","","","","html-keyboard-response","96","2.1.0","85237","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","97","2.1.0","87083","","1846","
        <div class=""progress-bar"" style=""width: 65%;""></div>
        <div class=""trial-counter"">Trial 78 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_neg/Fire 9.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 15%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/high_neg/Fire 9.jpg","high_arousal_negative","→","right-top","→","1"
"","","","","","html-keyboard-response","98","2.1.0","87896","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","99","2.1.0","88490","","594","
        <div class=""progress-bar"" style=""width: 3.3333333333333335%;""></div>
        <div class=""trial-counter"">Trial 4 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Bricks 1.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 8%; top: 85%; transform: translate(-50%, -50%);"">
                →
            </div>
        </div>
    ","ArrowRight","images/neutral/Bricks 1.jpg","neutral","→","left-bottom","→","1"
"","","","","","html-keyboard-response","100","2.1.0","89327","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","101","2.1.0","90725","","1397","
        <div class=""progress-bar"" style=""width: 74.16666666666667%;""></div>
        <div class=""trial-counter"">Trial 89 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/high_pos/Nude couple 5.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 25%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/high_pos/Nude couple 5.jpg","high_arousal_positive","↑","right-upper","↑","1"
"","","","","","html-keyboard-response","102","2.1.0","91537","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
"","","","","","html-keyboard-response","103","2.1.0","92087","","549","
        <div class=""progress-bar"" style=""width: 25%;""></div>
        <div class=""trial-counter"">Trial 30 / 120</div>
        <div class=""trial-screen"">
            <div class=""center-image-container"">
                <img src=""images/neutral/Paper 3.jpg"" class=""center-image"">
            </div>
            <div class=""arrow-subtle"" style=""left: 92%; top: 45%; transform: translate(-50%, -50%);"">
                ↑
            </div>
        </div>
    ","ArrowUp","images/neutral/Paper 3.jpg","neutral","↑","right-mid","↑","1"
"","","","","","html-keyboard-response","104","2.1.0","92890","","null","
            <div class=""trial-screen"">
                <div class=""fixation-modern"">+</div>
            </div>
        ","null","","","","","",""
